round,event,driver,lap_number,stint,compound,tyre_age,lap_time,track_status,is_clean
6,Monaco Grand Prix,ANT,50.0,2.0,HARD,13.0,76.858,1,True
6,Monaco Grand Prix,ANT,51.0,2.0,HARD,14.0,75.937,1,True
6,Monaco Grand Prix,ANT,52.0,2.0,HARD,15.0,76.218,1,True
6,Monaco Grand Prix,ANT,53.0,2.0,HARD,16.0,76.737,1,True
6,Monaco Grand Prix,ANT,54.0,2.0,HARD,17.0,75.889,1,True
6,Monaco Grand Prix,ANT,55.0,2.0,HARD,18.0,74.99,1,True
6,Monaco Grand Prix,ANT,56.0,2.0,HARD,19.0,75.302,1,True
6,Monaco Grand Prix,ANT,57.0,2.0,HARD,20.0,75.138,1,True
6,Monaco Grand Prix,ANT,58.0,2.0,HARD,21.0,75.812,1,True
6,Monaco Grand Prix,ANT,59.0,2.0,HARD,22.0,76.057,1,True
6,Monaco Grand Prix,ANT,60.0,2.0,HARD,23.0,82.472,124,False
6,Monaco Grand Prix,ANT,61.0,2.0,HARD,24.0,136.745,4,False
6,Monaco Grand Prix,ANT,62.0,3.0,SOFT,5.0,120.361,4,False
6,Monaco Grand Prix,ANT,63.0,3.0,SOFT,6.0,120.412,4,False
6,Monaco Grand Prix,ANT,64.0,3.0,SOFT,7.0,132.838,4,False
6,Monaco Grand Prix,ANT,65.0,3.0,SOFT,8.0,119.223,412,False
6,Monaco Grand Prix,ANT,66.0,3.0,SOFT,9.0,111.182,24,False
6,Monaco Grand Prix,ANT,67.0,4.0,SOFT,10.0,105.482,4,False
6,Monaco Grand Prix,ANT,68.0,4.0,SOFT,11.0,,451,False
6,Monaco Grand Prix,ANT,69.0,5.0,SOFT,5.0,103.473,14,False
6,Monaco Grand Prix,ANT,70.0,5.0,SOFT,6.0,,41,False
6,Monaco Grand Prix,ANT,71.0,5.0,SOFT,7.0,80.271,12,False
6,Monaco Grand Prix,ANT,72.0,5.0,SOFT,8.0,75.737,1,True
6,Monaco Grand Prix,ANT,73.0,5.0,SOFT,9.0,74.585,1,True
6,Monaco Grand Prix,ANT,74.0,5.0,SOFT,10.0,73.958,1,True
6,Monaco Grand Prix,ANT,75.0,5.0,SOFT,11.0,74.008,1,True
6,Monaco Grand Prix,ANT,76.0,5.0,SOFT,12.0,73.481,1,True
6,Monaco Grand Prix,ANT,77.0,5.0,SOFT,13.0,73.728,1,True
6,Monaco Grand Prix,ANT,78.0,5.0,SOFT,14.0,75.614,1,True
6,Monaco Grand Prix,ALO,1.0,1.0,MEDIUM,1.0,97.265,12,False
6,Monaco Grand Prix,ALO,2.0,1.0,MEDIUM,2.0,82.343,1,False
6,Monaco Grand Prix,ALO,3.0,1.0,MEDIUM,3.0,99.049,1,False
6,Monaco Grand Prix,ALO,4.0,2.0,SOFT,1.0,83.312,1,False
6,Monaco Grand Prix,ALO,5.0,2.0,SOFT,2.0,80.326,1,True
6,Monaco Grand Prix,ALO,6.0,2.0,SOFT,3.0,79.772,1,True
6,Monaco Grand Prix,ALO,7.0,2.0,SOFT,4.0,79.16,1,True
6,Monaco Grand Prix,ALO,8.0,2.0,SOFT,5.0,79.213,1,True
6,Monaco Grand Prix,ALO,9.0,2.0,SOFT,6.0,79.431,1,True
6,Monaco Grand Prix,ALO,10.0,2.0,SOFT,7.0,79.993,1,True
6,Monaco Grand Prix,ALO,11.0,2.0,SOFT,8.0,79.595,1,True
6,Monaco Grand Prix,ALO,12.0,2.0,SOFT,9.0,79.031,1,True
6,Monaco Grand Prix,ALO,13.0,2.0,SOFT,10.0,79.032,1,True
6,Monaco Grand Prix,ALO,14.0,2.0,SOFT,11.0,79.338,1,True
6,Monaco Grand Prix,ALO,15.0,2.0,SOFT,12.0,79.415,1,True
6,Monaco Grand Prix,ALO,16.0,2.0,SOFT,13.0,80.915,1,True
6,Monaco Grand Prix,ALO,17.0,2.0,SOFT,14.0,81.52,1,True
6,Monaco Grand Prix,ALO,18.0,2.0,SOFT,15.0,80.779,1,True
6,Monaco Grand Prix,ALO,19.0,2.0,SOFT,16.0,79.936,1,True
6,Monaco Grand Prix,ALO,20.0,2.0,SOFT,17.0,79.287,1,True
6,Monaco Grand Prix,ALO,21.0,2.0,SOFT,18.0,79.246,1,True
6,Monaco Grand Prix,ALO,22.0,2.0,SOFT,19.0,79.169,1,True
6,Monaco Grand Prix,ALO,23.0,2.0,SOFT,20.0,79.157,1,True
6,Monaco Grand Prix,ALO,24.0,2.0,SOFT,21.0,79.072,1,True
6,Monaco Grand Prix,ALO,25.0,2.0,SOFT,22.0,79.017,1,True
6,Monaco Grand Prix,ALO,26.0,2.0,SOFT,23.0,78.881,1,True
6,Monaco Grand Prix,ALO,27.0,2.0,SOFT,24.0,79.287,1,True
6,Monaco Grand Prix,ALO,28.0,2.0,SOFT,25.0,79.172,1,True
6,Monaco Grand Prix,ALO,29.0,2.0,SOFT,26.0,79.251,1,True
6,Monaco Grand Prix,ALO,30.0,2.0,SOFT,27.0,79.23,1,True
6,Monaco Grand Prix,ALO,31.0,2.0,SOFT,28.0,79.014,1,True
6,Monaco Grand Prix,ALO,32.0,2.0,SOFT,29.0,78.798,1,True
6,Monaco Grand Prix,ALO,33.0,2.0,SOFT,30.0,78.696,1,True
6,Monaco Grand Prix,ALO,34.0,2.0,SOFT,31.0,78.754,1,True
6,Monaco Grand Prix,ALO,35.0,2.0,SOFT,32.0,79.137,1,True
6,Monaco Grand Prix,ALO,36.0,2.0,SOFT,33.0,78.911,1,True
6,Monaco Grand Prix,ALO,37.0,2.0,SOFT,34.0,79.01,1,True
6,Monaco Grand Prix,ALO,38.0,2.0,SOFT,35.0,78.898,1,True
6,Monaco Grand Prix,ALO,39.0,2.0,SOFT,36.0,78.896,1,True
6,Monaco Grand Prix,ALO,40.0,2.0,SOFT,37.0,79.02,1,True
6,Monaco Grand Prix,ALO,41.0,2.0,SOFT,38.0,79.215,1,True
6,Monaco Grand Prix,ALO,42.0,2.0,SOFT,39.0,79.414,1,True
6,Monaco Grand Prix,ALO,43.0,2.0,SOFT,40.0,79.699,1,True
6,Monaco Grand Prix,ALO,44.0,2.0,SOFT,41.0,79.618,1,True
6,Monaco Grand Prix,ALO,45.0,2.0,SOFT,42.0,79.913,1,True
6,Monaco Grand Prix,ALO,46.0,2.0,SOFT,43.0,80.144,1,True
6,Monaco Grand Prix,ALO,47.0,2.0,SOFT,44.0,81.262,1,True
6,Monaco Grand Prix,ALO,48.0,2.0,SOFT,45.0,81.05,1,True
6,Monaco Grand Prix,ALO,49.0,2.0,SOFT,46.0,81.64,1,True
6,Monaco Grand Prix,ALO,50.0,2.0,SOFT,47.0,80.924,1,True
6,Monaco Grand Prix,ALO,51.0,2.0,SOFT,48.0,81.245,1,True
6,Monaco Grand Prix,ALO,52.0,2.0,SOFT,49.0,79.528,1,True
6,Monaco Grand Prix,ALO,53.0,2.0,SOFT,50.0,79.985,1,True
6,Monaco Grand Prix,ALO,54.0,2.0,SOFT,51.0,79.72,1,True
6,Monaco Grand Prix,ALO,55.0,2.0,SOFT,52.0,80.968,1,True
6,Monaco Grand Prix,ALO,56.0,2.0,SOFT,53.0,82.466,1,True
6,Monaco Grand Prix,ALO,57.0,2.0,SOFT,54.0,79.628,1,True
6,Monaco Grand Prix,ALO,58.0,2.0,SOFT,55.0,115.284,124,False
6,Monaco Grand Prix,ALO,59.0,3.0,SOFT,1.0,113.313,4,False
6,Monaco Grand Prix,ALO,60.0,4.0,SOFT,2.0,92.376,4,False
6,Monaco Grand Prix,ALO,61.0,4.0,SOFT,3.0,110.181,4,False
6,Monaco Grand Prix,ALO,62.0,4.0,SOFT,4.0,93.687,4,False
6,Monaco Grand Prix,ALO,63.0,4.0,SOFT,5.0,83.982,4,False
6,Monaco Grand Prix,ALO,64.0,4.0,SOFT,6.0,82.122,412,False
6,Monaco Grand Prix,ALO,65.0,4.0,SOFT,7.0,115.551,24,False
6,Monaco Grand Prix,ALO,66.0,5.0,SOFT,8.0,106.295,4,False
6,Monaco Grand Prix,ALO,67.0,5.0,SOFT,9.0,,451,False
6,Monaco Grand Prix,ALO,68.0,6.0,SOFT,9.0,,14,False
6,Monaco Grand Prix,ALO,69.0,7.0,SOFT,9.0,89.317,4,False
6,Monaco Grand Prix,ALO,70.0,7.0,SOFT,10.0,145.293,41,False
6,Monaco Grand Prix,ALO,71.0,7.0,SOFT,11.0,90.552,12,False
6,Monaco Grand Prix,ALO,72.0,7.0,SOFT,12.0,80.898,1,True
6,Monaco Grand Prix,ALO,73.0,7.0,SOFT,13.0,80.15,1,True
6,Monaco Grand Prix,ALO,74.0,7.0,SOFT,14.0,78.301,1,True
6,Monaco Grand Prix,ALO,75.0,7.0,SOFT,15.0,78.056,1,True
6,Monaco Grand Prix,ALO,76.0,7.0,SOFT,16.0,77.276,1,True
6,Monaco Grand Prix,ALO,77.0,7.0,SOFT,17.0,77.12,1,True
6,Monaco Grand Prix,ALO,78.0,7.0,SOFT,18.0,77.14,1,True
6,Monaco Grand Prix,LEC,1.0,1.0,MEDIUM,1.0,85.514,12,False
6,Monaco Grand Prix,LEC,2.0,1.0,MEDIUM,2.0,78.553,1,False
6,Monaco Grand Prix,LEC,3.0,1.0,MEDIUM,3.0,77.793,1,True
6,Monaco Grand Prix,LEC,4.0,1.0,MEDIUM,4.0,77.47,1,True
6,Monaco Grand Prix,LEC,5.0,1.0,MEDIUM,5.0,77.655,1,True
6,Monaco Grand Prix,LEC,6.0,1.0,MEDIUM,6.0,77.74,1,True
6,Monaco Grand Prix,LEC,7.0,1.0,MEDIUM,7.0,77.338,1,True
6,Monaco Grand Prix,LEC,8.0,1.0,MEDIUM,8.0,76.909,1,True
6,Monaco Grand Prix,LEC,9.0,1.0,MEDIUM,9.0,77.188,1,True
6,Monaco Grand Prix,LEC,10.0,1.0,MEDIUM,10.0,76.84,1,True
6,Monaco Grand Prix,LEC,11.0,1.0,MEDIUM,11.0,77.013,1,True
6,Monaco Grand Prix,LEC,12.0,1.0,MEDIUM,12.0,77.56,1,True
6,Monaco Grand Prix,LEC,13.0,1.0,MEDIUM,13.0,77.081,1,True
6,Monaco Grand Prix,LEC,14.0,1.0,MEDIUM,14.0,77.156,1,True
6,Monaco Grand Prix,LEC,15.0,1.0,MEDIUM,15.0,77.313,1,True
6,Monaco Grand Prix,LEC,16.0,1.0,MEDIUM,16.0,77.015,1,True
6,Monaco Grand Prix,LEC,17.0,1.0,MEDIUM,17.0,77.688,1,True
6,Monaco Grand Prix,LEC,18.0,1.0,MEDIUM,18.0,77.363,1,True
6,Monaco Grand Prix,LEC,19.0,1.0,MEDIUM,19.0,77.698,1,True
6,Monaco Grand Prix,LEC,20.0,1.0,MEDIUM,20.0,77.219,1,True
6,Monaco Grand Prix,LEC,21.0,1.0,MEDIUM,21.0,76.881,1,True
6,Monaco Grand Prix,LEC,22.0,1.0,MEDIUM,22.0,76.971,1,True
6,Monaco Grand Prix,LEC,23.0,1.0,MEDIUM,23.0,77.884,1,True
6,Monaco Grand Prix,LEC,24.0,1.0,MEDIUM,24.0,76.955,1,True
6,Monaco Grand Prix,LEC,25.0,1.0,MEDIUM,25.0,76.983,1,True
6,Monaco Grand Prix,LEC,26.0,1.0,MEDIUM,26.0,77.021,1,True
6,Monaco Grand Prix,LEC,27.0,1.0,MEDIUM,27.0,77.168,1,True
6,Monaco Grand Prix,LEC,28.0,1.0,MEDIUM,28.0,77.572,1,True
6,Monaco Grand Prix,LEC,29.0,1.0,MEDIUM,29.0,77.188,1,True
6,Monaco Grand Prix,LEC,30.0,1.0,MEDIUM,30.0,77.07,1,True
6,Monaco Grand Prix,LEC,31.0,1.0,MEDIUM,31.0,77.579,1,True
6,Monaco Grand Prix,LEC,32.0,1.0,MEDIUM,32.0,77.919,1,True
6,Monaco Grand Prix,LEC,33.0,1.0,MEDIUM,33.0,77.666,1,True
6,Monaco Grand Prix,LEC,34.0,1.0,MEDIUM,34.0,77.907,1,True
6,Monaco Grand Prix,LEC,35.0,1.0,MEDIUM,35.0,96.5,1,False
6,Monaco Grand Prix,LEC,36.0,2.0,HARD,1.0,83.426,1,False
6,Monaco Grand Prix,LEC,37.0,2.0,HARD,2.0,77.652,1,True
6,Monaco Grand Prix,LEC,38.0,2.0,HARD,3.0,76.872,1,True
6,Monaco Grand Prix,LEC,39.0,2.0,HARD,4.0,76.569,1,True
6,Monaco Grand Prix,LEC,40.0,2.0,HARD,5.0,76.564,1,True
6,Monaco Grand Prix,LEC,41.0,2.0,HARD,6.0,77.872,1,True
6,Monaco Grand Prix,LEC,42.0,2.0,HARD,7.0,77.536,1,True
6,Monaco Grand Prix,LEC,43.0,2.0,HARD,8.0,76.574,1,True
6,Monaco Grand Prix,LEC,44.0,2.0,HARD,9.0,76.345,1,True
6,Monaco Grand Prix,LEC,45.0,2.0,HARD,10.0,76.538,1,True
6,Monaco Grand Prix,LEC,46.0,2.0,HARD,11.0,76.271,1,True
6,Monaco Grand Prix,LEC,47.0,2.0,HARD,12.0,76.037,1,True
6,Monaco Grand Prix,LEC,48.0,2.0,HARD,13.0,76.217,1,True
6,Monaco Grand Prix,LEC,49.0,2.0,HARD,14.0,76.195,1,True
6,Monaco Grand Prix,LEC,50.0,2.0,HARD,15.0,76.211,1,True
6,Monaco Grand Prix,LEC,51.0,2.0,HARD,16.0,76.474,1,True
6,Monaco Grand Prix,LEC,52.0,2.0,HARD,17.0,76.696,1,True
6,Monaco Grand Prix,LEC,53.0,2.0,HARD,18.0,75.964,1,True
6,Monaco Grand Prix,LEC,54.0,2.0,HARD,19.0,76.15,1,True
6,Monaco Grand Prix,LEC,55.0,2.0,HARD,20.0,76.056,1,True
6,Monaco Grand Prix,LEC,56.0,2.0,HARD,21.0,77.088,1,True
6,Monaco Grand Prix,LEC,57.0,2.0,HARD,22.0,76.393,1,True
6,Monaco Grand Prix,LEC,58.0,2.0,HARD,23.0,76.378,1,True
6,Monaco Grand Prix,LEC,59.0,2.0,HARD,24.0,76.476,1,True
6,Monaco Grand Prix,LEC,60.0,2.0,HARD,25.0,121.657,124,False
6,Monaco Grand Prix,LEC,61.0,3.0,SOFT,5.0,115.305,4,False
6,Monaco Grand Prix,LEC,62.0,4.0,SOFT,6.0,94.67,4,False
6,Monaco Grand Prix,LEC,63.0,4.0,SOFT,7.0,106.85,4,False
6,Monaco Grand Prix,LEC,64.0,4.0,SOFT,8.0,124.443,4,False
6,Monaco Grand Prix,LEC,65.0,4.0,SOFT,9.0,,412,False
6,Monaco Grand Prix,STR,1.0,1.0,MEDIUM,1.0,99.197,12,False
6,Monaco Grand Prix,STR,2.0,1.0,MEDIUM,2.0,82.082,1,False
6,Monaco Grand Prix,STR,3.0,1.0,MEDIUM,3.0,81.9,1,True
6,Monaco Grand Prix,STR,4.0,1.0,MEDIUM,4.0,98.509,1,False
6,Monaco Grand Prix,STR,5.0,2.0,SOFT,1.0,84.018,1,False
6,Monaco Grand Prix,STR,6.0,2.0,SOFT,2.0,79.755,1,True
6,Monaco Grand Prix,STR,7.0,2.0,SOFT,3.0,79.602,1,True
6,Monaco Grand Prix,STR,8.0,2.0,SOFT,4.0,79.176,1,True
6,Monaco Grand Prix,STR,9.0,2.0,SOFT,5.0,79.144,1,True
6,Monaco Grand Prix,STR,10.0,2.0,SOFT,6.0,79.314,1,True
6,Monaco Grand Prix,STR,11.0,2.0,SOFT,7.0,79.543,1,True
6,Monaco Grand Prix,STR,12.0,2.0,SOFT,8.0,79.438,1,True
6,Monaco Grand Prix,STR,13.0,2.0,SOFT,9.0,79.14,1,True
6,Monaco Grand Prix,STR,14.0,2.0,SOFT,10.0,80.9,1,True
6,Monaco Grand Prix,STR,15.0,2.0,SOFT,11.0,81.621,1,True
6,Monaco Grand Prix,STR,16.0,2.0,SOFT,12.0,81.441,1,True
6,Monaco Grand Prix,STR,17.0,2.0,SOFT,13.0,79.611,1,True
6,Monaco Grand Prix,STR,18.0,2.0,SOFT,14.0,79.331,1,True
6,Monaco Grand Prix,STR,19.0,2.0,SOFT,15.0,79.246,1,True
6,Monaco Grand Prix,STR,20.0,2.0,SOFT,16.0,79.147,1,True
6,Monaco Grand Prix,STR,21.0,2.0,SOFT,17.0,79.333,1,True
6,Monaco Grand Prix,STR,22.0,2.0,SOFT,18.0,79.396,1,True
6,Monaco Grand Prix,STR,23.0,2.0,SOFT,19.0,79.471,1,True
6,Monaco Grand Prix,STR,24.0,2.0,SOFT,20.0,79.046,1,True
6,Monaco Grand Prix,STR,25.0,2.0,SOFT,21.0,78.873,1,True
6,Monaco Grand Prix,STR,26.0,2.0,SOFT,22.0,79.243,1,True
6,Monaco Grand Prix,STR,27.0,2.0,SOFT,23.0,79.21,1,True
6,Monaco Grand Prix,STR,28.0,2.0,SOFT,24.0,79.178,1,True
6,Monaco Grand Prix,STR,29.0,2.0,SOFT,25.0,78.968,1,True
6,Monaco Grand Prix,STR,30.0,2.0,SOFT,26.0,79.045,1,True
6,Monaco Grand Prix,STR,31.0,2.0,SOFT,27.0,78.966,1,True
6,Monaco Grand Prix,STR,32.0,2.0,SOFT,28.0,79.052,1,True
6,Monaco Grand Prix,STR,33.0,2.0,SOFT,29.0,79.219,1,True
6,Monaco Grand Prix,STR,34.0,2.0,SOFT,30.0,78.95,1,True
6,Monaco Grand Prix,STR,35.0,2.0,SOFT,31.0,79.099,1,True
6,Monaco Grand Prix,STR,36.0,2.0,SOFT,32.0,78.845,1,True
6,Monaco Grand Prix,STR,37.0,2.0,SOFT,33.0,79.008,1,True
6,Monaco Grand Prix,STR,38.0,2.0,SOFT,34.0,79.192,1,True
6,Monaco Grand Prix,STR,39.0,2.0,SOFT,35.0,79.236,1,True
6,Monaco Grand Prix,STR,40.0,2.0,SOFT,36.0,82.815,1,True
6,Monaco Grand Prix,STR,41.0,2.0,SOFT,37.0,79.36,1,True
6,Monaco Grand Prix,STR,42.0,2.0,SOFT,38.0,78.995,1,True
6,Monaco Grand Prix,STR,43.0,2.0,SOFT,39.0,79.304,1,True
6,Monaco Grand Prix,STR,44.0,2.0,SOFT,40.0,79.428,1,True
6,Monaco Grand Prix,STR,45.0,2.0,SOFT,41.0,79.237,1,True
6,Monaco Grand Prix,STR,46.0,2.0,SOFT,42.0,79.582,1,True
6,Monaco Grand Prix,STR,47.0,2.0,SOFT,43.0,82.15,1,True
6,Monaco Grand Prix,STR,48.0,2.0,SOFT,44.0,83.701,1,True
6,Monaco Grand Prix,STR,49.0,2.0,SOFT,45.0,79.95,1,True
6,Monaco Grand Prix,STR,50.0,2.0,SOFT,46.0,79.361,1,True
6,Monaco Grand Prix,STR,51.0,2.0,SOFT,47.0,79.816,1,True
6,Monaco Grand Prix,STR,52.0,2.0,SOFT,48.0,79.29,1,True
6,Monaco Grand Prix,STR,53.0,2.0,SOFT,49.0,81.326,1,True
6,Monaco Grand Prix,STR,54.0,2.0,SOFT,50.0,83.108,1,True
6,Monaco Grand Prix,STR,55.0,2.0,SOFT,51.0,79.56,1,True
6,Monaco Grand Prix,STR,56.0,2.0,SOFT,52.0,79.333,1,True
6,Monaco Grand Prix,STR,57.0,2.0,SOFT,53.0,,124,False
6,Monaco Grand Prix,ALB,1.0,1.0,MEDIUM,1.0,92.115,12,False
6,Monaco Grand Prix,ALB,2.0,1.0,MEDIUM,2.0,81.06,1,False
6,Monaco Grand Prix,ALB,3.0,1.0,MEDIUM,3.0,80.341,1,True
6,Monaco Grand Prix,ALB,4.0,1.0,MEDIUM,4.0,79.888,1,True
6,Monaco Grand Prix,ALB,5.0,1.0,MEDIUM,5.0,79.662,1,True
6,Monaco Grand Prix,ALB,6.0,1.0,MEDIUM,6.0,79.374,1,True
6,Monaco Grand Prix,ALB,7.0,1.0,MEDIUM,7.0,78.947,1,True
6,Monaco Grand Prix,ALB,8.0,1.0,MEDIUM,8.0,78.742,1,True
6,Monaco Grand Prix,ALB,9.0,1.0,MEDIUM,9.0,78.647,1,True
6,Monaco Grand Prix,ALB,10.0,1.0,MEDIUM,10.0,78.487,1,True
6,Monaco Grand Prix,ALB,11.0,1.0,MEDIUM,11.0,78.578,1,True
6,Monaco Grand Prix,ALB,12.0,1.0,MEDIUM,12.0,78.364,1,True
6,Monaco Grand Prix,ALB,13.0,1.0,MEDIUM,13.0,78.834,1,True
6,Monaco Grand Prix,ALB,14.0,1.0,MEDIUM,14.0,78.836,1,True
6,Monaco Grand Prix,ALB,15.0,1.0,MEDIUM,15.0,78.453,1,True
6,Monaco Grand Prix,ALB,16.0,1.0,MEDIUM,16.0,78.746,1,True
6,Monaco Grand Prix,ALB,17.0,1.0,MEDIUM,17.0,78.725,1,True
6,Monaco Grand Prix,ALB,18.0,1.0,MEDIUM,18.0,78.823,1,True
6,Monaco Grand Prix,ALB,19.0,1.0,MEDIUM,19.0,78.862,1,True
6,Monaco Grand Prix,ALB,20.0,1.0,MEDIUM,20.0,78.724,1,True
6,Monaco Grand Prix,ALB,21.0,1.0,MEDIUM,21.0,79.114,1,True
6,Monaco Grand Prix,ALB,22.0,1.0,MEDIUM,22.0,79.55,1,True
6,Monaco Grand Prix,ALB,23.0,1.0,MEDIUM,23.0,79.12,1,True
6,Monaco Grand Prix,ALB,24.0,1.0,MEDIUM,24.0,79.131,1,True
6,Monaco Grand Prix,ALB,25.0,1.0,MEDIUM,25.0,79.133,1,True
6,Monaco Grand Prix,ALB,26.0,1.0,MEDIUM,26.0,79.319,1,True
6,Monaco Grand Prix,ALB,27.0,1.0,MEDIUM,27.0,78.975,1,True
6,Monaco Grand Prix,ALB,28.0,1.0,MEDIUM,28.0,78.997,1,True
6,Monaco Grand Prix,ALB,29.0,1.0,MEDIUM,29.0,79.119,1,True
6,Monaco Grand Prix,ALB,30.0,1.0,MEDIUM,30.0,79.052,1,True
6,Monaco Grand Prix,ALB,31.0,1.0,MEDIUM,31.0,79.731,1,True
6,Monaco Grand Prix,ALB,32.0,1.0,MEDIUM,32.0,80.849,1,True
6,Monaco Grand Prix,ALB,33.0,1.0,MEDIUM,33.0,79.508,1,True
6,Monaco Grand Prix,ALB,34.0,1.0,MEDIUM,34.0,79.675,1,True
6,Monaco Grand Prix,ALB,35.0,1.0,MEDIUM,35.0,79.622,1,True
6,Monaco Grand Prix,ALB,36.0,1.0,MEDIUM,36.0,79.326,1,True
6,Monaco Grand Prix,ALB,37.0,1.0,MEDIUM,37.0,79.436,1,True
6,Monaco Grand Prix,ALB,38.0,1.0,MEDIUM,38.0,79.891,1,True
6,Monaco Grand Prix,ALB,39.0,1.0,MEDIUM,39.0,82.772,1,True
6,Monaco Grand Prix,ALB,40.0,1.0,MEDIUM,40.0,79.731,1,True
6,Monaco Grand Prix,ALB,41.0,1.0,MEDIUM,41.0,79.424,1,True
6,Monaco Grand Prix,ALB,42.0,1.0,MEDIUM,42.0,79.851,1,True
6,Monaco Grand Prix,ALB,43.0,1.0,MEDIUM,43.0,99.0,1,False
6,Monaco Grand Prix,ALB,44.0,2.0,SOFT,1.0,82.343,1,False
6,Monaco Grand Prix,ALB,45.0,2.0,SOFT,2.0,83.382,1,True
6,Monaco Grand Prix,ALB,46.0,2.0,SOFT,3.0,82.221,1,True
6,Monaco Grand Prix,ALB,47.0,2.0,SOFT,4.0,82.903,1,True
6,Monaco Grand Prix,ALB,48.0,2.0,SOFT,5.0,79.909,1,True
6,Monaco Grand Prix,ALB,49.0,2.0,SOFT,6.0,79.573,1,True
6,Monaco Grand Prix,ALB,50.0,2.0,SOFT,7.0,80.227,1,True
6,Monaco Grand Prix,ALB,51.0,2.0,SOFT,8.0,81.678,1,True
6,Monaco Grand Prix,ALB,52.0,2.0,SOFT,9.0,79.769,1,True
6,Monaco Grand Prix,ALB,53.0,2.0,SOFT,10.0,82.571,1,True
6,Monaco Grand Prix,ALB,54.0,2.0,SOFT,11.0,78.157,1,True
6,Monaco Grand Prix,ALB,55.0,2.0,SOFT,12.0,78.9,1,True
6,Monaco Grand Prix,ALB,56.0,2.0,SOFT,13.0,77.946,1,True
6,Monaco Grand Prix,ALB,57.0,2.0,SOFT,14.0,78.191,1,True
6,Monaco Grand Prix,ALB,58.0,2.0,SOFT,15.0,97.607,124,False
6,Monaco Grand Prix,ALB,59.0,2.0,SOFT,16.0,109.71,4,False
6,Monaco Grand Prix,ALB,60.0,3.0,SOFT,17.0,111.635,4,False
6,Monaco Grand Prix,ALB,61.0,3.0,SOFT,18.0,119.566,4,False
6,Monaco Grand Prix,ALB,62.0,3.0,SOFT,19.0,91.249,4,False
6,Monaco Grand Prix,ALB,63.0,3.0,SOFT,20.0,83.345,4,False
6,Monaco Grand Prix,ALB,64.0,3.0,SOFT,21.0,80.988,412,False
6,Monaco Grand Prix,ALB,65.0,3.0,SOFT,22.0,113.813,24,False
6,Monaco Grand Prix,ALB,66.0,4.0,SOFT,23.0,107.265,4,False
6,Monaco Grand Prix,ALB,67.0,4.0,SOFT,24.0,,451,False
6,Monaco Grand Prix,ALB,68.0,5.0,SOFT,7.0,145.09,14,False
6,Monaco Grand Prix,ALB,69.0,6.0,SOFT,7.0,92.833,4,False
6,Monaco Grand Prix,ALB,70.0,6.0,SOFT,8.0,,41,False
6,Monaco Grand Prix,ALB,71.0,6.0,SOFT,9.0,89.804,12,False
6,Monaco Grand Prix,ALB,72.0,6.0,SOFT,10.0,81.351,1,True
6,Monaco Grand Prix,ALB,73.0,6.0,SOFT,11.0,78.158,1,True
6,Monaco Grand Prix,ALB,74.0,6.0,SOFT,12.0,76.776,1,True
6,Monaco Grand Prix,ALB,75.0,6.0,SOFT,13.0,76.476,1,True
6,Monaco Grand Prix,ALB,76.0,6.0,SOFT,14.0,76.604,1,True
6,Monaco Grand Prix,ALB,77.0,6.0,SOFT,15.0,76.406,1,True
6,Monaco Grand Prix,ALB,78.0,6.0,SOFT,16.0,76.393,1,True
6,Monaco Grand Prix,HUL,1.0,1.0,MEDIUM,1.0,93.75,12,False
6,Monaco Grand Prix,HUL,2.0,1.0,MEDIUM,2.0,81.223,1,False
6,Monaco Grand Prix,HUL,3.0,1.0,MEDIUM,3.0,80.535,1,True
6,Monaco Grand Prix,HUL,4.0,1.0,MEDIUM,4.0,80.016,1,True
6,Monaco Grand Prix,HUL,5.0,1.0,MEDIUM,5.0,80.179,1,True
6,Monaco Grand Prix,HUL,6.0,1.0,MEDIUM,6.0,79.709,1,True
6,Monaco Grand Prix,HUL,7.0,1.0,MEDIUM,7.0,79.182,1,True
6,Monaco Grand Prix,HUL,8.0,1.0,MEDIUM,8.0,79.781,1,True
6,Monaco Grand Prix,HUL,9.0,1.0,MEDIUM,9.0,79.373,1,True
6,Monaco Grand Prix,HUL,10.0,1.0,MEDIUM,10.0,79.75,1,True
6,Monaco Grand Prix,HUL,11.0,1.0,MEDIUM,11.0,78.714,1,True
6,Monaco Grand Prix,HUL,12.0,1.0,MEDIUM,12.0,94.679,1,False
6,Monaco Grand Prix,HUL,13.0,2.0,HARD,1.0,80.349,1,False
6,Monaco Grand Prix,HUL,14.0,2.0,HARD,2.0,76.498,1,True
6,Monaco Grand Prix,HUL,15.0,2.0,HARD,3.0,76.332,1,True
6,Monaco Grand Prix,HUL,16.0,2.0,HARD,4.0,76.369,1,True
6,Monaco Grand Prix,HUL,17.0,2.0,HARD,5.0,76.733,1,True
6,Monaco Grand Prix,HUL,18.0,2.0,HARD,6.0,77.167,1,True
6,Monaco Grand Prix,HUL,19.0,2.0,HARD,7.0,76.824,1,True
6,Monaco Grand Prix,HUL,20.0,2.0,HARD,8.0,78.053,1,True
6,Monaco Grand Prix,HUL,21.0,2.0,HARD,9.0,78.043,1,True
6,Monaco Grand Prix,HUL,22.0,2.0,HARD,10.0,78.124,1,True
6,Monaco Grand Prix,HUL,23.0,2.0,HARD,11.0,78.399,1,True
